user_id,anonymized_id,trade,skill_level,age,location_type,primary_language,secondary_languages,registration_date,active_days,total_courses_completed,avg_session_duration_minutes,preferred_learning_time,device_type,network_quality,privacy_consent,data_sharing_consent
USER_00512,87271e6bc990db1c,welder,intermediate,47,rural,ta,[np.str_('te')],2025-12-08T18:57:17.226017,34,41,26,afternoon,ios,good,True,False
USER_00513,7d3ffa1c8830bfd3,electrician,intermediate,26,urban,mr,"[np.str_('gu'), np.str_('kn')]",2025-08-27T18:57:17.226246,70,15,40,afternoon,web,poor,True,True
USER_00514,524f867f34a5bb02,welder,advanced,28,urban,bn,[],2025-09-14T18:57:17.226441,15,41,46,morning,web,good,True,True
USER_00515,47fce675a5e8f750,artisan,beginner,47,semi-urban,mr,[np.str_('mr')],2025-10-20T18:57:17.226655,31,11,40,evening,web,good,True,False
USER_00516,dcdc7afc2a9558ae,homestay_owner,beginner,52,urban,ml,"[np.str_('bn'), np.str_('hi')]",2025-10-17T18:57:17.226883,77,3,7,morning,web,good,True,False
USER_00517,78062816ac4524fb,homestay_owner,beginner,32,rural,pa,[],2026-01-18T18:57:17.227073,27,2,31,night,ios,poor,True,True
USER_00518,4deb0b2c72194bcf,appliance_repair,expert,26,urban,gu,[],2025-02-28T18:57:17.227262,28,23,50,afternoon,web,poor,True,False
USER_00519,4762f5651667522f,electrician,expert,18,semi-urban,ml,[],2025-05-07T18:57:17.227463,73,2,31,night,ios,moderate,True,True
USER_00520,8c2f77be1395a6e4,mobile_repair,intermediate,33,urban,ml,[],2025-03-11T18:57:17.227658,42,42,49,night,web,poor,True,False
USER_00521,cfa6edfa820fa73e,plumber,intermediate,62,rural,mr,[np.str_('ta')],2025-06-27T18:57:17.227869,23,23,39,morning,android,poor,True,False
USER_00522,8e89b3f8de3decc3,carpenter,beginner,49,semi-urban,bn,[],2025-06-24T18:57:17.228065,4,32,31,morning,android,poor,True,True
USER_00523,770ac9ca5d73aa09,mason,expert,29,rural,pa,[np.str_('hi')],2025-07-06T18:57:17.228274,22,6,31,night,android,moderate,True,True
USER_00524,770589bc7d885e55,welder,intermediate,31,urban,gu,[np.str_('bn')],2026-02-08T18:57:17.228483,46,31,12,afternoon,ios,good,True,False
USER_00525,8a2aabff95bfdd86,appliance_repair,intermediate,37,urban,mr,[np.str_('te')],2025-04-09T18:57:17.228692,2,42,39,morning,web,good,True,False
USER_00526,e84c0251e44af48d,homestay_owner,expert,55,rural,mr,"[np.str_('bn'), np.str_('gu')]",2026-01-30T18:57:17.228931,70,19,59,night,web,good,True,True
USER_00527,f1eb0690f576dd64,homestay_owner,intermediate,18,semi-urban,pa,[],2025-12-03T18:57:17.229122,14,43,8,morning,ios,poor,True,False
USER_00528,55df572e9dec9f41,mason,beginner,32,semi-urban,en,[],2025-12-30T18:57:17.229311,98,25,11,morning,web,moderate,True,False
USER_00529,f697ee7a3f2c0f78,welder,beginner,22,rural,ta,[np.str_('mr')],2025-03-19T18:57:17.229517,6,4,5,night,android,moderate,True,False
USER_00530,df6d0a92de892963,electrician,intermediate,23,rural,te,[],2025-03-26T18:57:17.229708,63,15,9,afternoon,ios,good,True,False
USER_00531,283b61e6f8df9d03,welder,intermediate,32,urban,pa,[np.str_('te')],2025-06-04T18:57:17.229922,68,20,27,afternoon,ios,poor,True,False
USER_00532,8dd3fd2ac3f74f64,appliance_repair,advanced,42,rural,en,"[np.str_('mr'), np.str_('hi')]",2025-05-28T18:57:17.230165,18,48,36,evening,web,good,True,False
USER_00533,5201b3ee513b6a5b,welder,intermediate,45,rural,kn,"[np.str_('en'), np.str_('ta')]",2025-04-13T18:57:17.230392,11,43,47,evening,web,poor,True,True
USER_00534,e11b23298674d865,plumber,beginner,18,semi-urban,te,[np.str_('pa')],2025-07-20T18:57:17.230601,39,43,49,night,ios,poor,True,False
USER_00535,485aaf3de416802f,carpenter,expert,36,semi-urban,kn,[],2025-08-05T18:57:17.230791,64,49,47,morning,android,moderate,True,True
USER_00536,0531a145f147ddb2,welder,expert,22,semi-urban,hi,"[np.str_('en'), np.str_('pa')]",2025-11-24T18:57:17.231016,4,30,39,afternoon,android,good,True,False
USER_00537,c0030b40658391d0,plumber,intermediate,20,rural,te,[np.str_('mr')],2026-02-09T18:57:17.231229,17,32,40,afternoon,android,moderate,True,False
USER_00538,9925d4390615eb13,homestay_owner,expert,52,rural,en,"[np.str_('en'), np.str_('hi')]",2025-12-12T18:57:17.231456,88,28,22,night,ios,moderate,True,True
USER_00539,9e3866c4af9c69d4,mason,intermediate,46,urban,hi,[],2025-02-24T18:57:17.231647,2,25,16,evening,web,poor,True,False
USER_00540,ed7d992580edac0f,carpenter,expert,32,semi-urban,bn,[np.str_('te')],2026-01-27T18:57:17.231854,49,3,35,morning,android,good,True,True
USER_00541,6b2c8ad9f24d25b3,mason,advanced,21,rural,te,[],2025-05-14T18:57:17.232044,38,43,42,afternoon,web,poor,True,False
USER_00542,c6a25dcde9df6e70,electrician,beginner,35,rural,ta,"[np.str_('hi'), np.str_('gu')]",2025-03-11T18:57:17.232275,55,48,28,afternoon,ios,poor,True,True
USER_00543,689473b943da9af1,electrician,beginner,43,semi-urban,kn,[np.str_('hi')],2025-11-02T18:57:17.232488,35,28,15,night,ios,moderate,True,True
USER_00544,2ebcc34f1f52328b,plumber,advanced,63,semi-urban,mr,[],2025-04-08T18:57:17.232681,87,36,58,evening,web,poor,True,False
USER_00545,7fde5c2da99f139d,welder,advanced,36,rural,pa,"[np.str_('gu'), np.str_('kn')]",2026-01-21T18:57:17.232908,80,47,33,afternoon,web,good,True,False
USER_00546,8280babf5b064d13,mobile_repair,expert,42,semi-urban,te,[],2026-01-08T18:57:17.233100,60,31,56,afternoon,ios,moderate,True,False
USER_00547,307b6462d75bc9ac,homestay_owner,intermediate,21,rural,ml,[np.str_('hi')],2025-06-01T18:57:17.233312,41,4,29,night,ios,moderate,True,True
USER_00548,b2630c2477a3dee1,plumber,intermediate,19,rural,ml,[],2025-03-06T18:57:17.233502,56,23,5,night,android,moderate,True,True
USER_00549,d312f9bad253a46e,farmer,beginner,52,semi-urban,hi,"[np.str_('te'), np.str_('bn')]",2025-12-05T18:57:17.234402,48,6,14,morning,ios,good,True,False
USER_00550,a0472389de2f0d2c,mason,intermediate,54,rural,kn,"[np.str_('en'), np.str_('en')]",2026-01-30T18:57:17.235726,87,41,52,afternoon,android,poor,True,True
USER_00551,d77ed5ec5dd894aa,artisan,advanced,58,semi-urban,te,[],2025-08-09T18:57:17.236190,6,42,28,night,android,poor,True,True
USER_00552,8ee6916bff50e9ff,mason,advanced,64,rural,kn,[],2025-05-01T18:57:17.236661,51,33,58,afternoon,web,moderate,True,True
USER_00553,10904f61eb8941ef,electrician,beginner,53,rural,mr,[],2025-04-12T18:57:17.237236,35,15,32,evening,web,good,True,True
USER_00554,22c20b1cb69eabeb,appliance_repair,intermediate,21,rural,bn,[np.str_('ta')],2025-03-31T18:57:17.237509,45,44,9,afternoon,android,good,True,True
USER_00555,9f7cb6fb0df97db2,homestay_owner,beginner,55,semi-urban,kn,"[np.str_('kn'), np.str_('gu')]",2025-10-21T18:57:17.237757,72,24,40,afternoon,web,good,True,False
USER_00556,a1eb5d1dfd0aa5e8,appliance_repair,expert,55,rural,en,"[np.str_('en'), np.str_('kn')]",2025-11-08T18:57:17.237995,86,37,49,morning,ios,poor,True,False
USER_00557,5df12b4a830b3d2f,electrician,intermediate,41,rural,ta,[],2025-11-11T18:57:17.238458,40,39,29,afternoon,android,good,True,False
USER_00558,8ed05a95b23f6aed,mason,advanced,54,semi-urban,pa,[np.str_('en')],2025-07-07T18:57:17.238723,7,5,20,evening,web,poor,True,True
USER_00559,402fcd20e4919aca,appliance_repair,advanced,35,semi-urban,hi,[],2026-02-03T18:57:17.238957,82,37,18,night,web,poor,True,False
USER_00560,e23ef069a57c82ad,appliance_repair,beginner,43,semi-urban,en,[],2025-03-07T18:57:17.239186,7,5,41,evening,android,good,True,False
USER_00561,3b52a163d16fb847,electrician,intermediate,54,semi-urban,kn,[np.str_('pa')],2025-04-22T18:57:17.239587,98,16,54,morning,android,good,True,True
USER_00562,3d4ae1a175d5a8f8,appliance_repair,intermediate,56,urban,hi,[np.str_('gu')],2025-10-25T18:57:17.240081,59,41,39,night,android,good,True,True
USER_00563,f43eec2c5d0c5e3b,homestay_owner,advanced,36,semi-urban,ml,"[np.str_('kn'), np.str_('gu')]",2025-03-20T18:57:17.240346,82,17,55,evening,android,poor,True,True
USER_00564,943be511b18533ed,homestay_owner,beginner,30,rural,gu,[np.str_('kn')],2025-10-09T18:57:17.240566,79,45,36,afternoon,web,moderate,True,False
USER_00565,8825900047a1a486,carpenter,advanced,40,semi-urban,gu,[],2025-12-08T18:57:17.240769,95,21,29,morning,ios,poor,True,False
USER_00566,a47be2dc11785c67,plumber,intermediate,62,semi-urban,kn,[],2025-04-29T18:57:17.240968,61,11,54,morning,android,good,True,True
USER_00567,595f560858baf84d,mobile_repair,expert,51,urban,te,[],2025-10-12T18:57:17.241162,71,30,7,morning,android,good,True,True
USER_00568,8a6d7d13f1249acb,welder,intermediate,61,semi-urban,kn,[],2025-08-07T18:57:17.241353,77,16,7,evening,ios,good,True,False
USER_00569,93c37faaa29e24fe,appliance_repair,intermediate,59,semi-urban,kn,[],2025-07-10T18:57:17.241548,65,5,7,night,ios,moderate,True,False
USER_00570,b8495bce319c6617,farmer,advanced,47,urban,mr,[],2025-08-21T18:57:17.241739,11,44,23,evening,web,poor,True,True
USER_00571,4c9e745bf02098dc,mason,expert,37,rural,bn,"[np.str_('bn'), np.str_('pa')]",2025-06-23T18:57:17.241969,99,25,26,evening,android,good,True,False
USER_00572,eae57219a554764a,mobile_repair,intermediate,22,semi-urban,ml,"[np.str_('ml'), np.str_('gu')]",2025-12-07T18:57:17.242213,64,0,37,evening,android,good,True,True
USER_00573,b304db80810916d5,appliance_repair,beginner,26,rural,gu,[np.str_('te')],2025-05-01T18:57:17.242424,22,38,34,evening,web,moderate,True,True
USER_00574,e6da616a589b44c3,welder,intermediate,37,urban,gu,[],2025-07-30T18:57:17.242617,55,45,17,night,android,poor,True,True
USER_00575,a7e90c09ede73770,homestay_owner,beginner,63,rural,ta,[np.str_('hi')],2025-10-23T18:57:17.242826,85,27,13,morning,web,moderate,True,True
USER_00576,4769834ebdba920f,plumber,advanced,33,semi-urban,en,[np.str_('bn')],2025-02-21T18:57:17.243036,27,30,21,afternoon,ios,poor,True,False
USER_00577,34fe58d5cba10de4,welder,beginner,22,urban,en,[np.str_('mr')],2025-03-24T18:57:17.243246,65,18,31,evening,web,moderate,True,True
USER_00578,284eaa7dfa054cd4,plumber,intermediate,33,rural,pa,[np.str_('te')],2025-05-09T18:57:17.243461,65,24,59,evening,ios,moderate,True,False
USER_00579,2d9f0dc6819e4884,carpenter,beginner,33,semi-urban,te,[np.str_('ml')],2025-03-09T18:57:17.243679,75,33,32,night,android,poor,True,False
USER_00580,11222f64595d8401,appliance_repair,intermediate,35,rural,te,[],2025-11-27T18:57:17.243873,74,19,57,morning,web,good,True,False
USER_00581,6fee80b41774d2c9,mason,expert,55,semi-urban,hi,[],2025-06-16T18:57:17.244065,76,47,9,afternoon,web,moderate,True,False
USER_00582,bace57c110449a6f,farmer,expert,25,urban,bn,"[np.str_('en'), np.str_('hi')]",2025-08-18T18:57:17.244297,26,15,39,morning,web,good,True,False
USER_00583,d658f0571bfd8719,carpenter,expert,22,rural,ta,[],2025-03-25T18:57:17.244492,94,30,49,morning,android,moderate,True,True
USER_00584,425c4f5bdfe39b9c,homestay_owner,beginner,37,rural,te,"[np.str_('kn'), np.str_('pa')]",2025-03-01T18:57:17.244721,37,46,58,morning,android,poor,True,False
USER_00585,a56208c6d86ce69e,carpenter,intermediate,36,semi-urban,en,"[np.str_('gu'), np.str_('gu')]",2025-08-04T18:57:17.244950,39,22,29,night,web,moderate,True,False
USER_00586,58ab437f34bff4c4,appliance_repair,expert,26,urban,mr,"[np.str_('ml'), np.str_('gu')]",2025-11-24T18:57:17.245178,9,24,23,night,web,moderate,True,True
USER_00587,16650831bef8141a,artisan,expert,47,urban,kn,[],2025-04-22T18:57:17.245369,29,20,17,night,ios,poor,True,True
USER_00588,2ca9d469feb7728f,electrician,intermediate,27,rural,mr,[np.str_('ta')],2025-08-13T18:57:17.245579,84,2,6,afternoon,android,good,True,False
USER_00589,6dd2de6c4110a2b1,mason,advanced,40,rural,gu,[np.str_('bn')],2025-06-04T18:57:17.245793,22,15,26,night,web,good,True,True
USER_00590,fdf35df66210f9d2,plumber,intermediate,37,urban,en,[],2025-11-15T18:57:17.245986,72,18,29,evening,android,moderate,True,False
USER_00591,76b065f926d94057,electrician,advanced,41,semi-urban,ta,[np.str_('mr')],2025-12-21T18:57:17.246195,5,19,29,evening,web,moderate,True,False
USER_00592,304071dd85321bc0,welder,advanced,18,urban,ml,[],2025-10-08T18:57:17.246391,54,37,5,evening,ios,moderate,True,False
USER_00593,f4ea6fc5305f6bb1,mason,expert,28,rural,en,[],2025-11-27T18:57:17.246587,20,37,56,night,ios,moderate,True,True
USER_00594,3ef4b4a80dd3f5ee,appliance_repair,beginner,42,semi-urban,bn,[np.str_('gu')],2025-06-18T18:57:17.246802,45,34,19,night,web,poor,True,True
USER_00595,6362feabf182f4ef,plumber,advanced,51,semi-urban,kn,"[np.str_('pa'), np.str_('te')]",2025-07-01T18:57:17.247039,54,14,14,night,ios,moderate,True,True
USER_00596,b5888271af8c4eeb,artisan,beginner,32,semi-urban,en,[np.str_('ta')],2025-08-20T18:57:17.247250,89,17,19,afternoon,android,good,True,False
USER_00597,72a1de4f23b1e6da,artisan,advanced,39,urban,mr,[np.str_('en')],2025-08-29T18:57:17.247461,32,17,36,morning,web,good,True,False
USER_00598,80325ea34a793bef,electrician,expert,48,rural,gu,"[np.str_('hi'), np.str_('pa')]",2025-08-29T18:57:17.247694,21,28,51,night,android,good,True,False
USER_00599,da9837359a3f98f5,mobile_repair,expert,33,semi-urban,hi,[],2025-08-06T18:57:17.247886,60,33,37,night,ios,moderate,True,True
USER_00600,90216e1423518ad4,electrician,expert,57,urban,hi,"[np.str_('ml'), np.str_('gu')]",2025-05-03T18:57:17.248116,6,8,57,evening,web,poor,True,False
USER_00601,ebff08d1e9e3a1f0,plumber,expert,54,urban,ml,[np.str_('mr')],2025-10-03T18:57:17.248327,58,47,29,morning,web,moderate,True,False
USER_00602,ecd389acac8ebf12,mobile_repair,advanced,42,rural,te,[np.str_('ml')],2025-09-26T18:57:17.248542,68,33,27,night,web,good,True,False
USER_00603,219d2c799f7c52c2,farmer,advanced,48,rural,ta,"[np.str_('hi'), np.str_('en')]",2025-05-25T18:57:17.248771,37,7,29,afternoon,web,moderate,True,False
USER_00604,f104d5281433529b,artisan,intermediate,24,urban,kn,[],2025-03-14T18:57:17.248965,67,26,17,night,ios,poor,True,True
USER_00605,430a4e4bb84b2d37,plumber,advanced,60,semi-urban,bn,[np.str_('bn')],2025-12-07T18:57:17.249174,39,42,25,morning,android,good,True,True
USER_00606,ee5eb1718f4369a6,artisan,expert,55,urban,bn,[np.str_('gu')],2025-05-15T18:57:17.249391,38,24,38,afternoon,ios,moderate,True,False
USER_00607,db9618ab25f25858,carpenter,beginner,26,rural,bn,[np.str_('te')],2025-05-05T18:57:17.249601,1,7,44,morning,web,poor,True,False
USER_00608,ac2ccf02cfbd7e69,mason,beginner,19,rural,hi,[],2025-06-09T18:57:17.249793,87,5,44,evening,ios,moderate,True,True
USER_00609,d588e07cff114519,artisan,advanced,64,urban,te,"[np.str_('en'), np.str_('kn')]",2025-11-12T18:57:17.250020,42,39,18,evening,web,good,True,True
USER_00610,0b7d164723008dc8,appliance_repair,beginner,31,semi-urban,ml,"[np.str_('pa'), np.str_('hi')]",2025-08-15T18:57:17.251037,85,11,10,afternoon,web,good,True,False
USER_00611,6dda45dd82837a31,welder,intermediate,41,rural,bn,[],2025-07-19T18:57:17.252443,89,34,6,morning,android,poor,True,False
USER_00612,af28e3e137100e76,electrician,expert,55,rural,pa,[],2025-07-10T18:57:17.253157,78,31,58,morning,web,moderate,True,False
USER_00613,62e0c7ec3a8b9d69,homestay_owner,intermediate,59,urban,mr,[np.str_('gu')],2025-12-29T18:57:17.253815,16,48,23,evening,ios,poor,True,True
USER_00614,55e50081a0ede6d6,electrician,advanced,39,urban,hi,"[np.str_('hi'), np.str_('te')]",2025-10-06T18:57:17.254451,37,37,16,evening,ios,poor,True,True
USER_00615,3aa874be144f3486,mason,expert,47,semi-urban,bn,[np.str_('hi')],2025-04-07T18:57:17.254718,94,26,32,night,web,poor,True,True
USER_00616,3f558ef42a0f724c,appliance_repair,advanced,44,rural,ta,[],2026-01-19T18:57:17.255180,56,13,12,evening,android,poor,True,False
USER_00617,08a790c6c34077a2,mason,advanced,29,urban,mr,[np.str_('te')],2025-08-21T18:57:17.255441,83,23,36,night,ios,good,True,False
USER_00618,8a50958759dcffe3,appliance_repair,advanced,64,semi-urban,mr,[],2025-03-15T18:57:17.255656,30,36,54,night,ios,moderate,True,True
USER_00619,8af8b579f71ff237,artisan,intermediate,50,semi-urban,kn,[],2025-09-16T18:57:17.256041,93,25,16,evening,ios,moderate,True,True
USER_00620,a7f36dfbc22fa7bf,artisan,advanced,18,rural,hi,[],2025-03-09T18:57:17.256510,20,46,59,evening,web,good,True,True
USER_00621,42d7a2157e025cdd,mason,advanced,47,urban,te,[np.str_('kn')],2025-12-16T18:57:17.256783,99,30,44,evening,web,good,True,False
USER_00622,3b58861231747025,mobile_repair,advanced,28,urban,pa,[np.str_('ta')],2025-12-12T18:57:17.257019,67,5,36,afternoon,web,poor,True,False
USER_00623,6f8b367b8cf9e3e5,electrician,expert,64,rural,hi,[np.str_('hi')],2025-08-14T18:57:17.257240,3,34,6,evening,web,good,True,False
USER_00624,062bdfdc3d862e89,electrician,advanced,57,semi-urban,hi,[np.str_('te')],2025-08-06T18:57:17.257455,8,31,8,afternoon,android,good,True,False
USER_00625,2295247ecc50d0f0,mobile_repair,expert,33,rural,mr,[],2025-06-17T18:57:17.257649,80,0,15,night,android,good,True,True
USER_00626,59cc44d78226dd0c,appliance_repair,advanced,38,rural,mr,"[np.str_('kn'), np.str_('ta')]",2025-11-27T18:57:17.257883,52,20,18,night,ios,poor,True,True
USER_00627,0b6d0ee724a3f08f,mason,advanced,48,semi-urban,gu,[],2025-06-08T18:57:17.258076,89,41,38,evening,web,good,True,False
USER_00628,04797b7e3f0ab974,artisan,expert,56,rural,pa,[np.str_('en')],2026-01-17T18:57:17.258287,93,24,53,morning,ios,moderate,True,True
USER_00629,7cf7c7e9e7b97caa,appliance_repair,intermediate,47,urban,gu,"[np.str_('te'), np.str_('bn')]",2025-03-11T18:57:17.258522,97,49,26,afternoon,web,moderate,True,True
USER_00630,bb018c888d488b4b,mobile_repair,expert,35,semi-urban,pa,"[np.str_('ta'), np.str_('bn')]",2025-08-23T18:57:17.258756,71,21,14,night,ios,good,True,True
USER_00631,b4c2aba350eeaa3e,farmer,beginner,29,semi-urban,ml,[np.str_('gu')],2025-02-23T18:57:17.258973,19,17,42,evening,android,good,True,True
USER_00632,2eb2e1ffc29207a9,appliance_repair,beginner,41,urban,kn,"[np.str_('ml'), np.str_('gu')]",2025-07-20T18:57:17.259208,63,14,28,evening,android,good,True,False
USER_00633,8910404f67633ab7,appliance_repair,intermediate,26,semi-urban,hi,"[np.str_('bn'), np.str_('hi')]",2025-09-14T18:57:17.259439,87,36,56,night,web,good,True,False
USER_00634,893b2bc39b12fe66,welder,beginner,43,semi-urban,hi,"[np.str_('mr'), np.str_('hi')]",2025-02-18T18:57:17.259672,3,10,10,night,web,good,True,True
USER_00635,bdbdfdb40c70a8a2,homestay_owner,intermediate,52,urban,hi,[np.str_('en')],2025-08-02T18:57:17.259884,36,2,35,afternoon,android,good,True,False
USER_00636,0cefd61aaee1e30a,mobile_repair,beginner,26,urban,hi,"[np.str_('hi'), np.str_('mr')]",2025-08-03T18:57:17.260113,13,20,56,night,android,good,True,False
USER_00637,c673dc8503fa6b55,mobile_repair,beginner,32,semi-urban,pa,[np.str_('te')],2026-02-06T18:57:17.260324,48,0,27,afternoon,android,poor,True,True
USER_00638,dfe1bf09676abf3d,artisan,expert,61,semi-urban,kn,[],2025-11-14T18:57:17.260515,66,33,55,afternoon,web,moderate,True,True
USER_00639,e75a4f3ed0f39847,mason,intermediate,20,rural,te,[np.str_('mr')],2025-09-29T18:57:17.260724,50,30,36,evening,android,good,True,True
USER_00640,34154e4335806e7f,welder,beginner,63,urban,ml,[],2025-03-28T18:57:17.260923,41,9,34,afternoon,web,good,True,True
USER_00641,d75b31cdc0ef2e7c,welder,expert,18,rural,hi,[],2025-03-11T18:57:17.261114,13,41,19,afternoon,ios,poor,True,False
USER_00642,eb8a3c3bcca56de6,homestay_owner,expert,20,urban,mr,"[np.str_('kn'), np.str_('te')]",2025-04-05T18:57:17.261356,9,3,23,afternoon,web,poor,True,False
USER_00643,347f79c634f52387,farmer,expert,34,urban,te,[],2025-02-15T18:57:17.261550,17,19,46,night,android,moderate,True,False
USER_00644,6673ac6c4f83993d,electrician,advanced,64,urban,ta,[np.str_('pa')],2025-12-15T18:57:17.261758,89,41,8,night,ios,good,True,False
USER_00645,cbaf28d02f69a8dc,mobile_repair,advanced,47,semi-urban,kn,[],2025-04-26T18:57:17.261949,89,48,28,afternoon,android,poor,True,False
USER_00646,ca596891cb6b5bff,mason,expert,31,rural,pa,"[np.str_('ta'), np.str_('mr')]",2025-09-19T18:57:17.262181,90,41,37,morning,android,poor,True,True
USER_00647,25ae4ca378a3f1a8,homestay_owner,intermediate,28,urban,ml,[],2025-09-21T18:57:17.262372,24,37,37,night,android,poor,True,False
USER_00648,4a1473ac209fb90e,appliance_repair,beginner,20,semi-urban,bn,"[np.str_('kn'), np.str_('bn')]",2025-11-14T18:57:17.262598,13,33,23,morning,android,good,True,True
USER_00649,b40642fb3e114a90,carpenter,advanced,53,urban,mr,[],2026-01-01T18:57:17.262789,88,4,8,evening,web,moderate,True,True
USER_00650,43bf9246d0e1fe64,electrician,intermediate,54,semi-urban,pa,[],2025-07-02T18:57:17.262977,32,17,9,evening,web,moderate,True,False
USER_00651,4f40603abb3cc251,appliance_repair,advanced,43,urban,mr,"[np.str_('te'), np.str_('hi')]",2025-07-27T18:57:17.263204,66,43,59,night,ios,poor,True,False
USER_00652,bb470a489caf301b,homestay_owner,advanced,64,semi-urban,gu,[np.str_('mr')],2025-08-22T18:57:17.263422,64,27,12,afternoon,web,moderate,True,True
USER_00653,0098f9dfdc017995,welder,intermediate,53,urban,ta,[np.str_('mr')],2025-03-22T18:57:17.263631,2,25,16,evening,ios,moderate,True,True
USER_00654,8bd30d11035e0933,mobile_repair,expert,36,urban,en,[],2025-03-11T18:57:17.263822,63,27,46,morning,android,poor,True,True
USER_00655,0a0a46a17e664f23,artisan,beginner,55,semi-urban,mr,"[np.str_('en'), np.str_('mr')]",2025-12-22T18:57:17.264051,24,32,36,afternoon,android,moderate,True,False
USER_00656,60f35865d41e59a2,welder,expert,26,semi-urban,te,[],2025-10-19T18:57:17.264241,64,11,52,afternoon,web,moderate,True,False
USER_00657,b9329cbb43f954d7,carpenter,expert,37,urban,en,[],2025-03-30T18:57:17.264434,70,11,21,night,android,moderate,True,False
USER_00658,28f34be28cff4ae7,mason,intermediate,53,rural,hi,[],2025-04-25T18:57:17.264630,62,10,15,night,web,good,True,False
USER_00659,2519743b9b6652aa,homestay_owner,expert,50,urban,ta,"[np.str_('ml'), np.str_('gu')]",2025-08-06T18:57:17.264857,23,2,37,evening,android,good,True,False
USER_00660,b1ab9c44e7edacb3,farmer,intermediate,29,urban,ml,[np.str_('gu')],2025-06-07T18:57:17.265067,14,7,53,afternoon,web,moderate,True,True
USER_00661,9c8852c2431a848a,homestay_owner,intermediate,37,semi-urban,kn,[],2025-11-01T18:57:17.265258,43,38,34,morning,ios,poor,True,False
USER_00662,e15e446867b8fd52,mobile_repair,intermediate,28,semi-urban,ml,"[np.str_('te'), np.str_('pa')]",2025-05-19T18:57:17.265492,43,49,18,night,android,poor,True,True
USER_00663,d8529f28a679d050,plumber,advanced,28,semi-urban,te,[],2025-12-09T18:57:17.265689,64,37,28,morning,web,good,True,True
USER_00664,d8e97dd8beec5ec6,welder,expert,64,rural,mr,[],2025-07-21T18:57:17.265886,61,12,14,afternoon,android,good,True,True
USER_00665,e3969ae2abef353c,carpenter,advanced,59,rural,ml,[],2025-08-21T18:57:17.266076,90,13,36,morning,android,good,True,False
USER_00666,db59b7dc1b83c60c,appliance_repair,intermediate,48,rural,bn,[np.str_('bn')],2025-12-06T18:57:17.266316,21,37,8,morning,android,moderate,True,True
USER_00667,d85957bb7bb03845,appliance_repair,advanced,37,semi-urban,bn,[np.str_('en')],2025-12-06T18:57:17.266528,73,27,57,night,ios,moderate,True,True
USER_00668,56d17b1619b28fe2,mason,intermediate,45,rural,mr,"[np.str_('te'), np.str_('ml')]",2025-06-29T18:57:17.266870,14,3,45,afternoon,android,moderate,True,True
USER_00669,ca17051fbcfd95ad,homestay_owner,beginner,38,urban,hi,[],2025-12-17T18:57:17.268340,39,9,48,night,ios,good,True,True
USER_00670,3bc9d991b8c5d5ca,appliance_repair,intermediate,48,urban,hi,"[np.str_('te'), np.str_('kn')]",2025-07-26T18:57:17.270530,29,1,47,afternoon,android,moderate,True,False
USER_00671,a75d32e42d353d17,welder,expert,30,semi-urban,hi,"[np.str_('ml'), np.str_('te')]",2025-12-11T18:57:17.271607,43,14,54,evening,web,good,True,False
USER_00672,d6474d406b85ce22,appliance_repair,beginner,46,rural,hi,[np.str_('bn')],2025-11-16T18:57:17.272340,71,35,9,morning,ios,poor,True,False
USER_00673,537568daa5c07511,electrician,advanced,22,urban,kn,[np.str_('kn')],2025-12-29T18:57:17.272596,66,32,42,morning,web,poor,True,False
USER_00674,4c0fac7648b343a1,plumber,advanced,30,semi-urban,bn,[np.str_('ml')],2026-01-10T18:57:17.272843,8,35,55,night,web,moderate,True,True
USER_00675,c2106e728717f7f9,homestay_owner,intermediate,23,urban,en,"[np.str_('ml'), np.str_('ta')]",2025-11-02T18:57:17.273359,43,35,57,morning,android,good,True,True
USER_00676,a2eb05624a6d88ba,farmer,intermediate,48,urban,mr,[],2025-12-09T18:57:17.273571,81,28,38,evening,android,poor,True,False
USER_00677,b1e35b0791514c8b,carpenter,advanced,55,semi-urban,en,"[np.str_('gu'), np.str_('te')]",2025-03-29T18:57:17.273802,1,20,43,morning,android,good,True,False
USER_00678,54f704ead1c9ff40,artisan,advanced,24,urban,bn,[],2025-07-02T18:57:17.274000,35,8,57,night,ios,poor,True,True
USER_00679,d6c31c88f0749869,plumber,intermediate,44,urban,en,[np.str_('hi')],2025-09-28T18:57:17.274264,62,36,7,night,ios,moderate,True,True
USER_00680,05f5250ebd65c8e4,mason,expert,39,rural,pa,"[np.str_('ml'), np.str_('kn')]",2025-11-20T18:57:17.274767,20,27,52,evening,android,poor,True,False
USER_00681,7f2f3af64ad353ba,mobile_repair,advanced,19,urban,te,[],2025-10-15T18:57:17.275310,86,16,10,morning,ios,moderate,True,False
USER_00682,8b54665e6c46ffb3,welder,expert,50,semi-urban,ml,[np.str_('kn')],2025-08-18T18:57:17.275729,46,15,53,evening,web,moderate,True,True
USER_00683,583d5b51d2aecd41,carpenter,beginner,24,urban,gu,[],2025-09-11T18:57:17.276083,1,34,21,morning,android,moderate,True,True
USER_00684,f0515504fd6e9b4e,mason,expert,51,rural,hi,[],2025-06-02T18:57:17.276433,89,29,6,morning,android,moderate,True,True
USER_00685,bdbfa3506115aaa3,farmer,beginner,51,rural,mr,[np.str_('ml')],2025-12-28T18:57:17.276817,47,10,17,morning,android,poor,True,True
